33M Combined_Bin,33M Combined_Counts,125M Combined_Bin,125M Combined_Counts,desi_Bin,desi_Counts,sos_Bin,sos_Counts,lamost_Bin,lamost_Counts,sdss_Bin,sdss_Counts,others_Bin,others_Counts
-4.640000000000002,0.0,-4.915000000000003,0.0,-4.640000000000002,0.0,-4.915000000000003,0.0,-4.125000000000003,2.000000000000533,-4.670000000000003,0.0,-4.120000000000003,8.999999999998934
-4.630000000000003,0.0,-4.905000000000003,0.0,-4.630000000000003,0.0,-4.905000000000003,0.0,-4.115000000000003,1.0,-4.660000000000003,0.0,-4.110000000000003,8.999999999999469
-4.620000000000003,0.0,-4.895000000000003,0.0,-4.620000000000003,0.0,-4.895000000000003,0.0,-4.105000000000003,4.999999999998401,-4.650000000000003,0.0,-4.100000000000003,23.99999999999787
-4.610000000000003,0.0,-4.885000000000003,0.0,-4.610000000000003,0.0,-4.885000000000003,0.0,-4.095000000000003,3.9999999999994675,-4.640000000000003,0.0,-4.090000000000003,14.000000000003197
-4.600000000000003,0.0,-4.8750000000000036,0.0,-4.600000000000003,0.0,-4.8750000000000036,0.0,-4.0850000000000035,1.000000000001421,-4.6300000000000034,0.0,-4.080000000000004,26.999999999990763
-4.590000000000003,0.0,-4.865000000000004,0.0,-4.590000000000003,0.0,-4.865000000000004,0.0,-4.075000000000004,7.105427357601153e-13,-4.620000000000004,0.0,-4.070000000000004,33.0
-4.580000000000004,0.0,-4.855000000000004,0.0,-4.580000000000004,0.0,-4.855000000000004,0.0,-4.065000000000004,1.9999999999992895,-4.610000000000004,0.0,-4.060000000000004,43.99999999999645
-4.570000000000004,0.0,-4.845000000000004,0.0,-4.570000000000004,0.0,-4.845000000000004,0.0,-4.055000000000004,3.999999999999823,-4.600000000000004,0.0,-4.050000000000004,42.000000000001606
-4.560000000000004,0.0,-4.835000000000004,0.0,-4.560000000000004,0.0,-4.835000000000004,0.0,-4.045000000000004,2.999999999999112,-4.590000000000004,0.0,-4.0400000000000045,38.99999999999556
-4.550000000000004,0.0,-4.825000000000005,0.0,-4.550000000000004,0.0,-4.825000000000005,0.0,-4.035000000000005,5.999999999998224,-4.5800000000000045,0.0,-4.030000000000005,39.0
-4.5400000000000045,0.0,-4.815000000000005,0.0,-4.5400000000000045,0.0,-4.815000000000005,0.0,-4.025000000000005,2.0000000000035527,-4.570000000000005,0.0,-4.020000000000005,32.00000000000533
-4.530000000000005,0.0,-4.805000000000005,0.0,-4.530000000000005,0.0,-4.805000000000005,0.0,-4.015000000000005,3.9999999999978684,-4.560000000000005,0.0,-4.010000000000005,25.000000000001776
-4.520000000000005,0.0,-4.795000000000005,0.0,-4.520000000000005,0.0,-4.795000000000005,0.0,-4.005000000000005,3.0,-4.550000000000005,0.0,-4.000000000000005,21.99999999999787
-4.510000000000005,0.0,-4.7850000000000055,0.0,-4.510000000000005,0.0,-4.7850000000000055,0.0,-3.9950000000000054,3.0,-4.540000000000005,0.0,-3.9900000000000055,18.000000000000085
-4.500000000000005,0.0,-4.775000000000006,0.0,-4.500000000000005,0.0,-4.775000000000006,0.0,-3.9850000000000056,2.1316282072803458e-12,-4.530000000000006,0.0,-3.9800000000000058,22.000000000005862
-4.4900000000000055,0.0,-4.765000000000006,0.0,-4.4900000000000055,0.0,-4.765000000000006,0.0,-3.975000000000006,3.9999999999968026,-4.520000000000006,0.0,-3.970000000000006,29.99999999998943
-4.480000000000006,0.0,-4.755000000000006,0.0,-4.480000000000006,0.0,-4.755000000000006,0.0,-3.965000000000006,1.0000000000031974,-4.510000000000006,0.0,-3.960000000000006,22.000000000002487
-4.470000000000006,0.0,-4.745000000000006,0.0,-4.470000000000006,0.0,-4.745000000000006,0.0,-3.9550000000000063,0.0,-4.500000000000006,0.0,-3.9500000000000064,17.0000000000016
-4.460000000000006,0.0,-4.7350000000000065,0.0,-4.460000000000006,0.0,-4.7350000000000065,0.0,-3.9450000000000065,0.9999999999986677,-4.490000000000006,0.0,-3.9400000000000066,24.99999999999485
-4.450000000000006,0.0,-4.725000000000007,0.0,-4.450000000000006,0.0,-4.725000000000007,0.0,-3.9350000000000067,2.9999999999988454,-4.480000000000007,0.0,-3.930000000000007,28.999999999994316
-4.440000000000007,0.0,-4.715000000000007,0.0,-4.440000000000007,0.0,-4.715000000000007,0.0,-3.925000000000007,5.999999999996803,-4.470000000000007,0.0,-3.920000000000007,20.000000000017053
-4.430000000000007,0.0,-4.705000000000007,0.0,-4.430000000000007,0.0,-4.705000000000007,0.0,-3.915000000000007,2.0000000000042633,-4.460000000000007,0.0,-3.9100000000000072,25.999999999992006
-4.420000000000007,0.0,-4.695000000000007,0.0,-4.420000000000007,0.0,-4.695000000000007,0.0,-3.9050000000000074,2.9999999999984013,-4.450000000000007,0.0,-3.9000000000000075,26.999999999996447
-4.410000000000007,0.0,-4.685000000000008,0.0,-4.410000000000007,0.0,-4.685000000000008,0.0,-3.8950000000000076,3.9999999999990234,-4.4400000000000075,0.0,-3.8900000000000077,21.000000000002665
-4.4000000000000075,0.0,-4.675000000000008,0.0,-4.4000000000000075,0.0,-4.675000000000008,0.0,-3.885000000000008,2.000000000002398,-4.430000000000008,0.0,-3.880000000000008,21.9999999999984
-4.390000000000008,0.0,-4.665000000000008,0.0,-4.390000000000008,0.0,-4.665000000000008,0.0,-3.875000000000008,1.0,-4.420000000000008,0.0,-3.870000000000008,21.9999999999984
-4.380000000000008,0.0,-4.655000000000008,0.0,-4.380000000000008,0.0,-4.655000000000008,0.0,-3.865000000000008,1.0000000000015987,-4.410000000000008,0.0,-3.8600000000000083,26.00000000000906
-4.370000000000008,0.0,-4.6450000000000085,0.0,-4.370000000000008,0.0,-4.6450000000000085,0.0,-3.8550000000000084,0.9999999999984901,-4.400000000000008,0.0,-3.8500000000000085,17.999999999997335
-4.360000000000008,0.0,-4.635000000000009,0.0,-4.360000000000008,0.0,-4.635000000000009,0.0,-3.8450000000000086,1.00000000000151,-4.390000000000009,0.0,-3.8400000000000087,29.99999999999325
-4.3500000000000085,0.0,-4.625000000000009,0.0,-4.3500000000000085,0.0,-4.625000000000009,0.0,-3.835000000000009,6.999999999992895,-4.380000000000009,0.0,-3.830000000000009,25.99999999999467
-4.340000000000009,0.0,-4.615000000000009,0.0,-4.340000000000009,0.0,-4.615000000000009,0.0,-3.825000000000009,2.0000000000052403,-4.370000000000009,0.0,-3.820000000000009,30.999999999995026
-4.330000000000009,0.0,-4.605000000000009,0.0,-4.330000000000009,0.0,-4.605000000000009,0.0,-3.8150000000000093,7.0000000000001785,-4.360000000000009,0.0,-3.8100000000000094,19.000000000004974
-4.320000000000009,0.0,-4.5950000000000095,0.0,-4.320000000000009,0.0,-4.5950000000000095,0.0,-3.8050000000000095,1.0000000000016875,-4.350000000000009,0.0,-3.8000000000000096,24.99999999999556
-4.310000000000009,0.0,-4.58500000000001,0.0,-4.310000000000009,0.0,-4.58500000000001,0.0,-3.7950000000000097,0.0,-4.34000000000001,0.0,-3.79000000000001,29.000000000005862
-4.30000000000001,0.0,-4.57500000000001,0.0,-4.30000000000001,0.0,-4.57500000000001,0.0,-3.78500000000001,5.999999999987743,-4.33000000000001,0.0,-3.78000000000001,21.999999999990763
-4.29000000000001,0.0,-4.56500000000001,0.0,-4.29000000000001,0.0,-4.56500000000001,0.0,-3.77500000000001,2.0000000000103917,-4.32000000000001,0.0,-3.7700000000000102,23.000000000010306
-4.28000000000001,0.0,-4.55500000000001,0.0,-4.28000000000001,0.0,-4.55500000000001,0.0,-3.7650000000000103,1.9999999999997335,-4.31000000000001,0.0,-3.7600000000000104,29.999999999986144
-4.27000000000001,0.0,-4.545000000000011,0.0,-4.27000000000001,0.0,-4.545000000000011,0.0,-3.7550000000000106,3.0,-4.3000000000000105,0.0,-3.7500000000000107,20.000000000019185
-4.2600000000000104,0.0,-4.535000000000011,0.0,-4.2600000000000104,0.0,-4.535000000000011,0.0,-3.7450000000000108,2.999999999995737,-4.290000000000011,0.0,-3.740000000000011,15.99999999999929
-4.250000000000011,0.0,-4.525000000000011,0.0,-4.250000000000011,0.0,-4.525000000000011,0.0,-3.735000000000011,3.0000000000041744,-4.280000000000011,0.0,-3.730000000000011,24.999999999980993
-4.240000000000011,0.0,-4.515000000000011,0.0,-4.240000000000011,0.0,-4.515000000000011,0.0,-3.725000000000011,3.9999999999977796,-4.270000000000011,0.0,-3.7200000000000113,19.00000000001137
-4.230000000000011,0.0,-4.505000000000011,0.0,-4.230000000000011,0.0,-4.505000000000011,0.0,-3.7150000000000114,1.9999999999998224,-4.260000000000011,0.0,-3.7100000000000115,21.99999999999538
-4.220000000000011,0.0,-4.495000000000012,0.0,-4.220000000000011,0.0,-4.495000000000012,0.0,-3.7050000000000116,2.0000000000023093,-4.2500000000000115,0.0,-3.7000000000000117,15.00000000001803
-4.2100000000000115,0.0,-4.485000000000012,0.0,-4.2100000000000115,0.0,-4.485000000000012,0.0,-3.695000000000012,1.9999999999999112,-4.240000000000012,0.0,-3.690000000000012,13.999999999989786
-4.200000000000012,0.0,-4.475000000000012,0.0,-4.200000000000012,0.0,-4.475000000000012,0.0,-3.685000000000012,3.9999999999954703,-4.230000000000012,0.0,-3.680000000000012,19.00000000000231
-4.190000000000012,0.0,-4.465000000000012,0.0,-4.190000000000012,0.0,-4.465000000000012,0.0,-3.6750000000000123,1.000000000004441,-4.220000000000012,0.0,-3.6700000000000124,22.999999999995026
-4.180000000000012,0.0,-4.4550000000000125,0.0,-4.180000000000012,0.0,-4.4550000000000125,0.0,-3.6650000000000125,2.0,-4.210000000000012,0.0,-3.6600000000000126,21.00000000000684
-4.170000000000012,0.0,-4.445000000000013,0.0,-4.170000000000012,0.0,-4.445000000000013,0.0,-3.6550000000000127,4.999999999992184,-4.200000000000013,0.0,-3.650000000000013,12.999999999996447
-4.160000000000013,0.0,-4.435000000000013,0.0,-4.160000000000013,0.0,-4.435000000000013,0.0,-3.645000000000013,4.0,-4.190000000000013,0.0,-3.640000000000013,14.00000000000826
-4.150000000000013,24.999999999937828,-4.425000000000013,0.0,-4.150000000000013,17.999999999955236,-4.425000000000013,0.0,-3.635000000000013,4.999999999999645,-4.180000000000013,0.0,-3.630000000000013,19.999999999986677
-4.140000000000013,61.99999999997957,-4.415000000000013,0.0,-4.140000000000013,40.9999999999888,-4.415000000000013,0.0,-3.6250000000000133,5.000000000005329,-4.170000000000013,0.0,-3.6200000000000134,21.99999999999467
-4.130000000000013,68.9999999999627,-4.405000000000014,0.0,-4.130000000000013,53.9999999999627,-4.405000000000014,0.0,-3.6150000000000135,3.0000000000025757,-4.1600000000000135,0.0,-3.6100000000000136,15.000000000015454
-4.120000000000013,149.99999999988808,-4.395000000000014,0.0,-4.120000000000013,125.99999999989609,-4.395000000000014,0.0,-3.6050000000000137,2.0,-4.150000000000014,0.0,-3.600000000000014,15.000000000008262
-4.110000000000014,244.99999999989075,-4.385000000000014,0.0,-4.110000000000014,213.99999999988808,-4.385000000000014,0.0,-3.595000000000014,1.9999999999999112,-4.140000000000014,0.0,-3.590000000000014,19.999999999971312
-4.100000000000014,248.000000000016,-4.375000000000014,0.0,-4.100000000000014,201.00000000003197,-4.375000000000014,0.0,-3.585000000000014,4.999999999997158,-4.130000000000014,0.0,-3.5800000000000143,8.000000000028422
-4.090000000000014,232.99999999998684,-4.365000000000014,0.0,-4.090000000000014,195.9999999999872,-4.365000000000014,0.0,-3.5750000000000144,2.000000000002842,-4.120000000000014,1.0,-3.5700000000000145,14.999999999982947
-4.080000000000014,231.99999999999147,-4.355000000000015,0.0,-4.080000000000014,177.00000000003126,-4.355000000000015,0.0,-3.5650000000000146,4.9999999999914735,-4.1100000000000145,0.0,-3.5600000000000147,18.9999999999992
-4.0700000000000145,303.9999999999744,-4.345000000000015,0.0,-4.0700000000000145,244.99999999996874,-4.345000000000015,0.0,-3.555000000000015,3.000000000011369,-4.100000000000015,1.9999999999969802,-3.550000000000015,21.99999999998712
-4.060000000000015,659.9999999991729,-4.335000000000015,0.0,-4.060000000000015,587.9999999991957,-4.335000000000015,0.0,-3.545000000000015,1.9999999999969802,-4.090000000000015,3.01980662698049e-12,-3.540000000000015,23.0000000000151
-4.050000000000015,746.0000000002723,-4.325000000000015,0.0,-4.050000000000015,664.0000000002758,-4.325000000000015,0.0,-3.5350000000000152,3.0000000000030203,-4.080000000000015,1.0,-3.5300000000000153,18.99999999999396
-4.040000000000015,631.9999999999395,-4.3150000000000155,0.0,-4.040000000000015,565.9999999999396,-4.3150000000000155,0.0,-3.5250000000000155,3.9999999999939604,-4.070000000000015,0.0,-3.5200000000000156,21.999999999992895
-4.030000000000015,686.999999999997,-4.305000000000016,0.0,-4.030000000000015,612.9999999999909,-4.305000000000016,0.0,-3.5150000000000157,3.9999999999996447,-4.060000000000016,0.0,-3.5100000000000158,22.00000000000533
-4.020000000000016,589.0000000001812,-4.295000000000016,0.0,-4.020000000000016,527.0000000001692,-4.295000000000016,0.0,-3.505000000000016,4.999999999993605,-4.050000000000016,2.0,-3.500000000000016,28.99999999997442
-4.010000000000016,445.00000000035527,-4.285000000000016,0.0,-4.010000000000016,380.0000000003638,-4.285000000000016,0.0,-3.495000000000016,4.000000000006395,-4.040000000000016,0.9999999999968026,-3.490000000000016,23.00000000001279
-4.000000000000016,217.00000000009913,-4.275000000000016,0.0,-4.000000000000016,139.0000000001279,-4.275000000000016,0.0,-3.4850000000000163,3.999999999996803,-4.030000000000016,1.0000000000031974,-3.4800000000000164,30.99999999997904
-3.990000000000016,247.99999999987182,-4.2650000000000166,0.0,-3.990000000000016,187.99999999985897,-4.2650000000000166,0.0,-3.4750000000000165,3.000000000006306,-4.0200000000000164,1.0,-3.4700000000000166,24.000000000031974
-3.9800000000000164,276.000000000023,-4.255000000000017,0.0,-3.9800000000000164,202.0000000000137,-4.255000000000017,0.0,-3.4650000000000167,3.0000000000032863,-4.010000000000017,0.9999999999966249,-3.460000000000017,21.0000000000135
-3.9700000000000166,346.9999999998357,-4.245000000000017,0.0,-3.9700000000000166,275.99999999984476,-4.245000000000017,0.0,-3.455000000000017,0.9999999999966249,-4.000000000000017,1.0,-3.450000000000017,20.999999999989875
-3.960000000000017,367.99999999996624,-4.235000000000017,0.0,-3.960000000000017,300.99999999994935,-4.235000000000017,0.0,-3.445000000000017,4.99999999999325,-3.990000000000017,1.000000000003375,-3.4400000000000173,28.999999999976374
-3.950000000000017,445.99999999986494,-4.225000000000017,0.0,-3.950000000000017,383.9999999998675,-4.225000000000017,0.0,-3.4350000000000174,4.9999999999997335,-3.9800000000000173,0.9999999999965361,-3.4300000000000175,27.00000000000897
-3.9400000000000173,569.9999999998172,-4.215000000000018,0.0,-3.9400000000000173,501.99999999983504,-4.215000000000018,0.0,-3.4250000000000176,3.999999999999734,-3.9700000000000175,3.4638958368305623e-12,-3.4200000000000177,23.000000000009504
-3.9300000000000175,569.9999999998854,-4.205000000000018,0.0,-3.9300000000000175,503.9999999998985,-4.205000000000018,0.0,-3.415000000000018,4.000000000007105,-3.9600000000000177,2.0,-3.410000000000018,25.99999999999183
-3.9200000000000177,617.00000000011,-4.195000000000018,0.0,-3.9200000000000177,556.0000000000462,-4.195000000000018,0.0,-3.405000000000018,4.0,-3.950000000000018,0.0,-3.400000000000018,27.00000000000817
-3.910000000000018,604.99999999995,-4.185000000000018,0.0,-3.910000000000018,534.0000000000027,-4.185000000000018,0.0,-3.3950000000000182,9.999999999988987,-3.940000000000018,1.0,-3.3900000000000183,24.000000000005684
-3.900000000000018,600.0000000000157,-4.1750000000000185,0.0,-3.900000000000018,533.0000000000098,-4.1750000000000185,0.0,-3.3850000000000184,4.000000000003375,-3.9300000000000184,0.0,-3.3800000000000185,20.00000000000373
-3.8900000000000183,606.9999999999593,-4.165000000000019,0.0,-3.8900000000000183,543.9999999999494,-4.165000000000019,0.0,-3.3750000000000187,5.00000000000373,-3.9200000000000186,1.0,-3.3700000000000188,21.00000000000373
-3.8800000000000185,617.9999999998433,-4.155000000000019,0.0,-3.8800000000000185,560.9999999998656,-4.155000000000019,0.0,-3.365000000000019,3.0000000000037303,-3.910000000000019,1.0,-3.360000000000019,17.99999999998881
-3.8700000000000188,582.0000000001007,-4.145000000000019,50.99999999991047,-3.8700000000000188,521.000000000097,-4.145000000000019,1.9999999999962697,-3.355000000000019,6.999999999992273,-3.900000000000019,1.9999999999961808,-3.350000000000019,14.000000000006839
-3.860000000000019,542.0000000000653,-4.135000000000019,47.99999999999183,-3.860000000000019,483.00000000002615,-4.135000000000019,2.0000000000037303,-3.3450000000000193,1.0000000000114575,-3.890000000000019,0.9999999999999112,-3.3400000000000194,19.99999999999938
