LOW,HIGH,t1_desi>10_COUNT,t1_desi<10_COUNT,t1_boss_COUNT,t1_boss<10_COUNT,t1_others_COUNT,t1_others <10_COUNT,t5_33m>10_COUNT,t5_33m<10_COUNT,t6_17m>10_COUNT,t6_17m<10_COUNT,t6_220m>10_COUNT,t6_220m<10_COUNT
0.012656611771373592,0.013052130889229017,0.0,0.0011395059102373211,0.02631578947368421,0.011834319526627219,0.008361204013377926,0.0,0.0,0.8557275649986023,0.0,0.10720331626009202,2.6214610276127225E-4,0.10438385015829281
0.013052130889229017,0.013460009979517424,1.77430801987225E-4,0.0016105016864687472,0.02631578947368421,0.011834319526627219,0.0033444816053511705,0.003937007874015748,0.0,0.8693446556704875,0.0,0.11471626587956131,2.6214610276127225E-4,0.11202694289536777
0.013460009979517424,0.013880635291377343,0.0,0.0017168555714242304,0.013157894736842105,0.011834319526627219,0.0033444816053511705,0.0,0.0,0.8821434395676079,0.0,0.12376653065949011,1.7476406850751484E-4,0.12076616375028147
0.013880635291377343,0.014314405144232885,0.0,0.001732048983560728,0.0,0.011834319526627219,0.0016722408026755853,0.001968503937007874,0.0,0.9016896142018451,0.0,0.1318112104638713,2.6214610276127225E-4,0.12953850025830208
0.014314405144232887,0.014761730304990164,0.0,0.0023397854690206327,0.013157894736842105,0.011834319526627219,0.008361204013377926,0.0,0.0,0.9139350945857796,0.0,0.14113276615446943,2.6214610276127225E-4,0.14081106857589445
0.014761730304990164,0.015223034377021107,1.77430801987225E-4,0.0027955878331155613,0.013157894736842105,0.011834319526627219,0.0033444816053511705,0.0,0.0,0.923507245363899,0.0,0.15144543797204618,8.738203425375742E-5,0.1507821917263852
0.015223034377021107,0.015698754201303018,0.0,0.0027500075967060683,0.013157894736842105,0.023668639053254437,0.0,0.0,0.0,0.9370311480756687,0.0,0.1605282576612553,3.495281370150297E-4,0.16184613142940404
0.015698754201303015,0.016189340270093736,0.0,0.0031146494879820113,0.0,0.005917159763313609,0.0,0.0,0.0,0.9464780775323829,0.0,0.16911551928697516,3.495281370150297E-4,0.1725954724279072
0.016189340270093736,0.016695257153534166,0.0,0.003783159621987906,0.0,0.047337278106508875,0.0,0.0,0.0,0.9564200680272109,0.0,0.18121147669068496,3.495281370150297E-4,0.18342429099386698
0.016695257153534163,0.017216983939582105,1.77430801987225E-4,0.004026254216171868,0.013157894736842105,0.04142011834319526,0.0,0.0,0.0,0.964684675239959,0.0,0.1921499262088723,1.7476406850751484E-4,0.19724014147007007
0.017216983939582108,0.01775501468769405,7.097232079489E-4,0.004618797289495275,0.0,0.01775147928994083,0.0,0.0,0.0,0.9738200074550368,0.0,0.20122189426165465,2.6214610276127225E-4,0.2094399480746559
0.017755014687694047,0.018309858896684485,1.77430801987225E-4,0.00496824576863472,0.02631578947368421,0.04142011834319526,0.0016722408026755853,0.0,0.0,0.9793734274531731,0.0,0.213100818936829,3.495281370150297E-4,0.22317963254871312
0.018309858896684485,0.018882041987205875,1.77430801987225E-4,0.005439241544866146,0.039473684210526314,0.04142011834319526,0.0016722408026755853,0.001968503937007874,0.0,0.9906666433696767,0.0,0.22526188615909945,6.990562740300594E-4,0.23984342919211052
0.018882041987205875,0.01947210579930606,3.5486160397445E-4,0.006001397793916558,0.039473684210526314,0.07100591715976332,0.0,0.0,0.0,0.9899648215450564,0.0,0.23517666464102788,6.990562740300594E-4,0.2553349317155233
0.019472105799306062,0.020080609105534376,0.0,0.007156097116290377,0.02631578947368421,0.023668639053254437,0.0016722408026755853,0.0,0.0,0.9928594725561458,0.0,0.2476307260468212,2.6214610276127225E-4,0.2739426171962963
0.020080609105534376,0.020708128140082323,3.5486160397445E-4,0.007596706068248808,0.039473684210526314,0.0650887573964497,0.0,0.001968503937007874,0.0,0.997364528002982,0.0,0.26132549121740895,6.990562740300594E-4,0.2957294053753328
0.020708128140082323,0.021355257144459894,8.87154009936125E-4,0.008584277857121153,0.039473684210526314,0.09467455621301775,0.0,0.0,0.0,0.9992981781753798,0.0,0.27492620887229796,6.11674239776302E-4,0.3181056521796723
0.021355257144459894,0.022022608930224265,0.0,0.010042845422224923,0.039473684210526314,0.0650887573964497,0.0,0.0,0.0,0.999423399496785,0.0,0.28658448360679456,0.0011359664452988464,0.34373716768442103
0.022022608930224268,0.022710815459293775,1.77430801987225E-4,0.010605001671275335,0.02631578947368421,0.05325443786982249,0.0,0.001968503937007874,0.0,1.0,0.0,0.30026839714095555,0.0017476406850751485,0.3690176572662366
0.022710815459293775,0.023420528442396706,7.097232079489E-4,0.011319092041690723,0.039473684210526314,0.07100591715976332,0.0,0.0,0.0,0.9962753937191315,0.0,0.31443701710217903,0.0013107305138063614,0.39497370617143307
0.023420528442396706,0.024152419956221603,7.097232079489E-4,0.01370445774712085,0.039473684210526314,0.08284023668639053,0.0033444816053511705,0.001968503937007874,0.0,0.9913218712142392,0.0,0.32936163440113436,9.612023767913316E-4,0.4212410422158346
0.024152419956221603,0.02490718307985353,7.097232079489E-4,0.014950317542313653,0.05263157894736842,0.1301775147928994,0.008361204013377926,0.007874015748031496,0.0,0.989362011928059,0.0,0.3397900570072634,0.0013107305138063614,0.44682950737154437
0.024907183079853526,0.025685532551098948,0.001242015613910575,0.01637849828314443,0.06578947368421052,0.07100591715976332,0.0016722408026755853,0.001968503937007874,0.0,0.9846472835709627,0.0,0.35495702751975,0.0015728766165676335,0.47067277760851994
0.02568553255109895,0.026488205443320794,7.097232079489E-4,0.01789783949679419,0.09210526315789473,0.1301775147928994,0.005016722408026756,0.0,0.0,0.9712544264281056,0.0,0.36612697861504184,0.002446696959105208,0.49475116898255467
0.02648820544332079,0.027315961863424564,0.001242015613910575,0.020708620742046248,0.09210526315789473,0.11834319526627218,0.011705685618729096,0.001968503937007874,0.0,0.9624365157021714,0.0,0.37927554475214864,0.0026214610276127227,0.5216013405216378
