LOW,HIGH,t5_DESI_COUNT,t5_EXCEPT_COUNT,t3_220M_COUNT,t3_17M_COUNT,t3_33M_COUNT,t5_BOSS_COUNT
0.00692381928038508,0.006977911618513087,0.0,0.0,0.41332155179668434,0.033244180701241174,0.4422570267300385,0.0
0.006977911618513094,0.007032426553032725,2.3338584514849173E-4,0.0,0.4165334230974221,0.032283003886497554,0.44757920379172017,0.0
0.007032426553032725,0.0070873673854782914,2.3338584514849173E-4,0.0,0.42414233218323094,0.034100881775251786,0.4482279268664028,0.0
0.0070873673854782914,0.007142737443177338,0.0,0.0,0.431639036158097,0.0348322119603828,0.4630691221055697,0.0
0.007142737443177338,0.007198540079452159,5.8346461287122933E-5,0.0,0.4327260231703554,0.034874002256676,0.46559781817218965,0.0
0.007198540079452167,0.0072547786738228846,5.8346461287122933E-5,0.0,0.4331117282392213,0.03788290358978645,0.4706552103054294,0.0
0.0072547786738228846,0.007311456632212124,1.750393838613688E-4,0.0,0.4459031108867009,0.037548581219440845,0.47441515628930403,0.0
0.007311456632212124,0.007368577387151278,2.3338584514849173E-4,0.0,0.4439535470840697,0.038133645367545654,0.4787443898693286,0.0
0.007368577387151286,0.0074261443979884035,2.3338584514849173E-4,0.0,0.4494936744368706,0.03957541058966108,0.4898918353567315,0.0
0.0074261443979884035,0.007484161151097686,0.0,0.0,0.4509453280596931,0.038530653182331065,0.4922616604662862,0.0
0.007484161151097686,0.0075426311600906345,1.1669292257424587E-4,0.0,0.45411512244382735,0.04135149818212211,0.49293686203381304,0.0
0.007542631160090641,0.007601557966028847,5.8346461287122933E-5,0.0,0.4642556593452832,0.042542521626478334,0.5034885414322217,0.0
0.007601557966028847,0.0076609451376384455,1.1669292257424587E-4,0.0,0.46917164576846476,0.04158134481173471,0.509896336700515,0.0
0.0076609451376384455,0.007720796271526244,1.750393838613688E-4,0.0,0.47433308087183373,0.04419323833005976,0.5150066858194432,0.0
0.007720796271526244,0.0077811149923975404,2.3338584514849173E-4,0.0,0.47673847793767005,0.04490367336704417,0.5191902876888247,0.0
0.007781114992397548,0.007841904953275651,4.084252290098605E-4,0.0,0.4875873096019524,0.04699318818170421,0.5287755020984205,0.0
0.007841904953275651,0.007903169835723116,1.750393838613688E-4,0.0,0.48194900277707653,0.047390195996489616,0.5290800047661287,0.0
0.007903169835723116,0.0079649133500647,2.3338584514849173E-4,0.0,0.49105865522174535,0.04866480003343224,0.5399891438179338,0.0
0.0079649133500647,0.008027139235612078,1.1669292257424587E-4,0.0,0.4976226542118994,0.04916628358895065,0.5455761058080574,0.014285714285714285
0.008027139235612086,0.008089851260890303,5.8346461287122933E-5,0.0,0.5015358074560297,0.04991850892222826,0.551454331219467,0.04285714285714286
0.008089851260890303,0.008153053223866006,1.750393838613688E-4,0.0,0.5098179472074953,0.04975134773705546,0.5569618577310579,0.0
0.008153053223866006,0.008216748952177458,2.3338584514849173E-4,0.0,0.5063045246710988,0.05334531321827072,0.5654217361947758,0.0
0.008216748952177466,0.008280942303366349,1.1669292257424587E-4,0.0,0.5134576004937025,0.05332441807012412,0.5643361179881641,0.0
0.008280942303366349,0.008345637165111396,1.750393838613688E-4,0.0,0.5187382535274482,0.05537214258849096,0.5743449882832669,0.0
0.008345637165111396,0.008410837455463827,2.3338584514849173E-4,0.0,0.5206667788717776,0.05775418947720339,0.5760263725788728,0.0
0.008410837455463836,0.008476547123084644,2.917323064356147E-4,0.0,0.5280793290134366,0.057127335032805385,0.5863927025273721,0.0
0.008476547123084644,0.00854277014748374,4.084252290098605E-4,0.0,0.5233246374372352,0.05865268084750721,0.587504799226828,0.0
0.00854277014748374,0.008609510539260954,3.500787677227376E-4,0.0,0.5343137254901961,0.05907058381043922,0.5956469357764156,0.0
0.008609510539260954,0.008676772340348929,2.3338584514849173E-4,0.0,0.5393278913854527,0.06107651803251285,0.6044377954006858,0.0
0.008676772340348938,0.008744559624257912,2.3338584514849173E-4,0.0,0.540702403994502,0.06191232395837687,0.6049276475183032,0.0
0.008744559624257912,0.008812876496322423,2.3338584514849173E-4,0.0,0.5414738141322337,0.06214217058798947,0.6128976738644036,0.014285714285714285
0.008812876496322423,0.00888172709394994,4.084252290098605E-4,0.0,0.5467194030688098,0.06506749132851353,0.6122357115432989,0.0
0.00888172709394994,0.00895111558687142,5.834646128712294E-4,0.0,0.5547981710566916,0.06502570103222031,0.6240318801053844,0.0
0.00895111558687143,0.009021046177393861,2.3338584514849173E-4,0.0,0.5590409268142164,0.06703163525429395,0.6287582910780718,0.0
0.009021046177393861,0.009091523100654747,3.500787677227376E-4,0.0,0.5686274509803921,0.07083455221697522,0.6368871883812374,0.0
0.009091523100654747,0.00916255062487861,4.084252290098605E-4,0.0,0.5705980532413252,0.06855698106899578,0.6436127255636609,0.0
0.00916255062487862,0.009234133051635481,3.500787677227376E-4,0.0044444444444444444,0.5669303486773822,0.07110618914288103,0.6518475368382032,0.0
0.009234133051635481,0.00930627471610138,1.750393838613688E-4,0.0,0.5766781676905384,0.07467925947594968,0.65309202600188,0.0
0.00930627471610138,0.00937897998732092,1.750393838613688E-4,0.0,0.5820920642935286,0.07292406703163526,0.663418638211113,0.0
0.009378979987320929,0.00945225326847187,2.3338584514849173E-4,0.0,0.582148166849,0.0755568556981069,0.6619358426118386,0.0
0.00945225326847187,0.009526098997131804,6.418110741583523E-4,0.0,0.588431653061797,0.07850307158677755,0.675572266426595,0.0
0.009526098997131804,0.009600521645546894,1.750393838613688E-4,0.0,0.5903321271283907,0.08161644866062101,0.6734010300133716,0.0
0.009600521645546894,0.009675525720902727,4.084252290098605E-4,0.0,0.5908440629470673,0.08301642358644323,0.6809209219811209,0.0
0.009675525720902736,0.009751115765597286,4.6677169029698347E-4,0.0,0.5961738057168504,0.080676166994024,0.6819403439556221,0.0
0.009751115765597286,0.009827296357516013,2.3338584514849173E-4,0.0,0.6034390866503969,0.08389401980860045,0.6896191068804364,0.0
0.009827296357516013,0.009904072110309104,5.251181515841064E-4,0.0,0.6047645095234088,0.08516862384554306,0.7002369825109555,0.0
0.009904072110309104,0.009981447673670889,2.3338584514849173E-4,0.0,0.6094981626413083,0.08794767854904091,0.7017594958494963,0.0
0.0099814476736709,0.010059427733621456,5.834646128712294E-4,0.0,0.6138250722320402,0.08886706506749133,0.7049104364979545,0.0
0.010059427733621451,0.01013801701279037,2.917323064356147E-4,0.0,0.613551572274117,0.09047599147477955,0.7151840917214992,0.014285714285714285
0.01013801701279037,0.010217220270702798,5.834646128712294E-4,0.0,0.6186569048220146,0.09386100547452882,0.7191691048945494,0.0
0.010217220270702793,0.010297042304067661,7.585039967325981E-4,0.0,0.625466352492356,0.09509381921517823,0.7247825453775171,0.0
0.010297042304067661,0.01037748794706819,5.834646128712294E-4,0.0,0.6250455833263205,0.09461323080780643,0.7269934995300067,0.0
0.010377487947068186,0.010458562071654659,2.917323064356147E-4,0.0,0.6344848382843838,0.09801913995570229,0.7380085525531886,0.0
0.010458562071654659,0.010540269587839463,2.917323064356147E-4,0.0,0.6276333136974389,0.09989970328889632,0.7392662809632875,0.014285714285714285
0.010540269587839463,0.010622615443994461,1.750393838613688E-4,0.0,0.6313220567196836,0.10109072673325255,0.745118027881853,0.014285714285714285
0.010622615443994456,0.010705604627150665,3.500787677227376E-4,0.0,0.6399688630817134,0.10148773454803794,0.7476864416877391,0.0
0.010705604627150665,0.01078924216330028,7.585039967325981E-4,0.0,0.6446394008247076,0.10374441054787079,0.7575232017793547,0.0
0.010789242163300275,0.010873533117701062,2.917323064356147E-4,0.0,0.6441414906448989,0.10499811943666681,0.753604384838415,0.0
0.010873533117701062,0.010958482595183103,8.75196919306844E-4,0.0,0.646946618418469,0.10650257010322203,0.7652152039505912,0.0
0.010958482595183098,0.011044095740457968,6.418110741583523E-4,0.0,0.6493800667620411,0.11084876091771491,0.7681145989170296,0.0
0.011044095740457968,0.011130377738430298,5.834646128712294E-4,0.0,0.6556355016971023,0.11525763717664758,0.7723511577720996,0.0
0.011130377738430298,0.011217333814511787,8.16850458019721E-4,0.0,0.6581671295127494,0.11218605039909733,0.7817907404710523,0.014285714285714285
0.011217333814511782,0.011304969234937658,8.75196919306844E-4,0.0,0.6566383348761536,0.11682477328764261,0.7791826089259,0.014285714285714285
0.011304969234937658,0.011393289307085611,8.75196919306844E-4,0.0,0.6624449493674437,0.11498600025074178,0.7861729310367653,0.0
0.011393289307085604,0.011482299379797214,9.9188984188109E-4,0.0,0.6596538472327415,0.12123364954657528,0.7969893953636159,0.05714285714285714
0.011482299379797214,0.011572004843701881,8.16850458019721E-4,0.0,0.661014334202923,0.11901876384303565,0.7937193014973588,0.014285714285714285
0.011572004843701876,0.0116624111315433,0.0013419686096038275,0.0,0.6688055765940139,0.12284257595386351,0.793613387525982,0.0
0.0116624111315433,0.011753523718508484,8.75196919306844E-4,0.0,0.6733498835871974,0.12840068536085922,0.8049064647240279,0.014285714285714285
0.011753523718508484,0.011845348122559335,0.0012836221483167045,0.0,0.6749558192375663,0.12998871662000083,0.8058464512199965,0.0
0.011845348122559328,0.011937889904766826,0.0012252756870295815,0.0,0.6807624337288564,0.13042751473107944,0.8160274317185866,0.02857142857142857
0.011937889904766826,0.012031154669647819,0.0012252756870295815,0.0,0.6769053830401975,0.1328931422123783,0.8136973243482981,0.014285714285714285
0.012031154669647813,0.01212514806550444,9.9188984188109E-4,0.0044444444444444444,0.6870108558444837,0.13537966484182373,0.8197344207167728,0.0
0.01212514806550444,0.012219875784766195,0.0011085827644553357,0.0,0.6860851636792056,0.1390154206193322,0.8278897965127825,0.02857142857142857
0.012219875784766195,0.012315343564334683,0.0014003150708909503,0.0,0.6891918426884345,0.14354966776714448,0.8220115711013729,0.0
0.012315343564334677,0.012411557185931045,0.0010502363031682127,0.008888888888888889,0.688581727397683,0.1451794893225793,0.8369719195583387,0.014285714285714285
0.012411557185931045,0.012508522476446134,0.0011669292257424587,0.0,0.6983505848691408,0.14630782732249573,0.841963115459468,0.014285714285714285
0.012508522476446127,0.012606245308293365,0.0012252756870295815,0.0044444444444444444,0.6935608291957699,0.1460361903965899,0.8501846874875882,0.0
0.012606245308293365,0.01270473159976441,0.0010502363031682127,0.013333333333333332,0.7014432382395018,0.15337038739604664,0.8467822011571101,0.0
0.01270473159976441,0.012803987315387571,0.0010502363031682127,0.0,0.7034769558753401,0.15491662835889508,0.8565924827558815,0.02857142857142857
0.012803987315387566,0.012904018466289033,9.335433805939669E-4,0.0044444444444444444,0.7093186344637998,0.15399724184044467,0.853693087789443,0.0
0.012904018466289033,0.01300483111055692,0.0013419686096038275,0.0044444444444444444,0.7014783023366714,0.1558360148773455,0.8591741358081898,0.02857142857142857
0.013004831110556912,0.013106431353608141,9.9188984188109E-4,0.0044444444444444444,0.7097113523520997,0.16101801161770238,0.8595448347080084,0.0
0.013106431353608141,0.013208825348558209,0.0012252756870295815,0.0,0.7148727874554686,0.16329558276568182,0.8693418770603577,0.0
0.013208825348558202,0.013312019296593815,0.0018670867611879339,0.0,0.7122850570843502,0.1677462493209077,0.8697655329458647,0.04285714285714286
0.013312019296593815,0.013416019447348458,0.001750393838613688,0.013333333333333332,0.7173062357990406,0.1673910318024155,0.8687593502177856,0.0
0.013416019447348458,0.01352083209928087,0.0018087402999008109,0.0,0.7159808129260288,0.17148648083914916,0.8727046456515695,0.014285714285714285
0.013520832099280863,0.013626463600056498,0.0015753544547523193,0.0,0.7223554657914668,0.17733712232019724,0.8747699680934161,0.02857142857142857
0.013626463600056498,0.013732920346931942,0.0015753544547523193,0.008888888888888889,0.727874554685966,0.18070124117179992,0.8872280989766063,0.0
0.013732920346931935,0.013840208787142344,0.0018087402999008109,0.0,0.730315015848972,0.18201763550503575,0.884514053460077,0.014285714285714285
0.013840208787142344,0.013948335418291897,0.0015753544547523193,0.0,0.7351187971612108,0.18247732876426095,0.8893860961434075,0.0
0.01394833541829189,0.014057306788747299,0.0023922049127720404,0.0044444444444444444,0.7339196050380095,0.18920556646746625,0.8981107595355672,0.0
0.014057306788747299,0.014167129498034389,0.001633700916039442,0.0,0.7368509635613902,0.18962346943039826,0.9060940251280897,0.014285714285714285
0.014167129498034389,0.014277810197237785,0.0014586615321780733,0.0,0.7400137451260905,0.19950687450374024,0.9056703692425827,0.014285714285714285
0.014277810197237778,0.014389355589403702,0.0015753544547523193,0.008888888888888889,0.7446842828690847,0.19605917505955117,0.9044920763110164,0.0
0.014389355589403702,0.014501772429945922,0.0021004726063364254,0.0,0.7407851552638223,0.2033306866145681,0.9145803820846518,0.014285714285714285
0.014501772429945914,0.01461506752705487,0.0023338584514849174,0.008888888888888889,0.7489060001683077,0.20477245183668352,0.9125547773820714,0.014285714285714285
0.01461506752705487,0.014729247742109989,0.002450551374059163,0.008888888888888889,0.7514726920811243,0.2090141669104434,0.9166192260336542,0.014285714285714285
0.014729247742109982,0.01484431999009522,0.0023922049127720404,0.0,0.7495231282784931,0.21323498683605668,0.9182608925899938,0.014285714285714285
0.01484431999009522,0.014960291240017841,0.0022755119901977944,0.0044444444444444444,0.7530646020926254,0.2151155501692507,0.9141037692134564,0.014285714285714285
0.014960291240017841,0.015077168515330483,0.002625590757920532,0.0044444444444444444,0.7601826138180594,0.21820803209494755,0.9339229211073306,0.014285714285714285
0.015077168515330476,0.015194958894356498,0.00338409475465313,0.0,0.7562063451990239,0.2272765263905721,0.921252962281387,0.0
0.015194958894356498,0.015313669510718662,0.0028006301417819006,0.0,0.7630999467025723,0.2261481883906557,0.9306793057339177,0.014285714285714285
0.015313669510718655,0.015433307553771147,0.002508897835346286,0.0,0.7619288058571068,0.2310794433532534,0.9304145208054757,0.014285714285714285
0.015433307553771147,0.015553880269034988,0.002508897835346286,0.0,0.7704774327470616,0.23454803794558904,0.9323077330438351,0.02857142857142857
0.01555388026903498,0.015675394958636818,0.0028006301417819006,0.0,0.770351201997251,0.23540473901959966,0.9467914686296056,0.014285714285714285
0.015675394958636818,0.01579785898175117,0.0029756695256432696,0.0,0.7686120227776375,0.2388315433156421,0.9414295738286577,0.0
0.01579785898175117,0.015921279755046105,0.0029173230643561466,0.0,0.7769572779040086,0.23958376864891973,0.9481551110110812,0.0
0.0159212797550461,0.0160456647531324,0.003325748293366007,0.0,0.7781214059300401,0.24687617535208325,0.9415354878000344,0.0
0.0160456647531324,0.01617102150901625,0.0031507089095046386,0.0,0.7807792644954978,0.254837226795938,0.9495584711318231,0.014285714285714285
0.016171021509016243,0.016297357614555436,0.0035591341385144987,0.0,0.7813893797862492,0.2500940281666597,0.961261964968954,0.04285714285714286
0.016297357614555436,0.016424680720919155,0.004492677519108466,0.0,0.782167802743415,0.2612311421287977,0.9518488607628454,0.014285714285714285
0.016424680720919144,0.01655299853905133,0.0036758270610887447,0.0,0.7859406995988667,0.2677922186468302,0.9523254736340407,0.02857142857142857
0.01655299853905133,0.016682318840137673,0.0028006301417819006,0.0,0.7908566860220483,0.26839817794308163,0.9597262123839911,0.02857142857142857
0.016682318840137673,0.016812649456076252,0.003442441215940253,0.0,0.7933111728239222,0.27704876927577415,0.9615399891438179,0.0
0.01681264945607624,0.01694399827995184,0.0038508664449501137,0.0,0.7911161603411035,0.2717622967946843,0.9653264136205367,0.02857142857142857
0.01694399827995184,0.01707637326651397,0.004084252290098606,0.0,0.7945524418637269,0.28348447490492706,0.962956588510982,0.02857142857142857
0.01707637326651396,0.017209782432658603,0.004492677519108466,0.0,0.803353530253303,0.2818128630531991,0.9705294374644196,0.05714285714285714
0.017209782432658603,0.017344233857913754,0.00396755936752436,0.0,0.8010743639372774,0.28689038405282297,0.9685170720082613,0.014285714285714285
0.017344233857913744,0.0174797356849287,0.004200945212672851,0.0,0.8008148896182221,0.2909858330895566,0.9768842757470244,0.014285714285714285
0.0174797356849287,0.01761629611996721,0.004784409825544081,0.0,0.8026662739487784,0.2944962179781855,0.9690598811115672,0.014285714285714285
0.01761629611996721,0.017753923433404456,0.005076142131979695,0.0,0.8029187354483996,0.2959797734965941,0.9727668701097534,0.0
0.017753923433404446,0.017892625960227924,0.004259291673959974,0.0,0.8099806446183624,0.3059258640143759,0.9733891146915917,0.02857142857142857
0.017892625960227924,0.018032412100542208,0.004609370441682712,0.0,0.8155347976100311,0.3059676543106691,0.9757589398011465,0.014285714285714285
0.018032412100542197,0.018173290320077688,0.004492677519108466,0.0044444444444444444,0.817610592162473,0.31108696560658616,0.9871711702169912,0.07142857142857142
0.018173290320077688,0.0183152691507033,0.005892992589999416,0.0,0.8166358102611574,0.3142003426804296,0.9774932810824408,0.02857142857142857
0.01831526915070329,0.018458357190943162,0.005134488593266818,0.0,0.8225476170439564,0.32268377282794936,0.9828816543762329,0.04285714285714286
0.018458357190943162,0.01860256310649741,0.005076142131979695,0.0,0.8284243597295857,0.3243553846796774,0.9880184819880052,0.02857142857142857
0.01860256310649741,0.018747895630766925,0.005717953206138047,0.0044444444444444444,0.8271269881343095,0.3262359480128714,0.9907722452438007,0.02857142857142857
0.018747895630766915,0.018894363565382287,0.005309527977128187,0.0044444444444444444,0.8331439872086174,0.3357850307158678,0.989408602862325,0.04285714285714286
0.018894363565382287,0.01904197578073684,0.004901102748118326,0.0,0.8296796544082583,0.3326089681975845,0.9846557133967935,0.04285714285714286
0.019041975780736832,0.01919074121652384,0.006009685512573662,0.0,0.8334455384442762,0.33923273016005684,0.9904412640832484,0.04285714285714286
0.01919074121652384,0.019340668882277937,0.006184724896435031,0.0,0.8401848579202783,0.3472146767520582,0.9847483881217481,0.08571428571428572
0.01934066888227793,0.019491767857920728,0.006418110741583522,0.0,0.8409773065163119,0.3482385390112416,0.9898454979942541,0.02857142857142857
0.019491767857920728,0.01964404729431074,0.0072933076608903665,0.0,0.8480742797834442,0.35254293952944127,0.9949426078667603,0.014285714285714285
0.01964404729431074,0.019797516413797546,0.0074100005834646125,0.0,0.8486563437964599,0.3583308955660496,0.9873697589133227,0.02857142857142857
0.019797516413797536,0.019952184510780333,0.006359764280296399,0.0,0.8508583690987125,0.36294872330644823,0.9856354176320283,0.014285714285714285
0.019952184510780333,0.020108060952270808,0.0071766147383161205,0.0044444444444444444,0.8596594574882886,0.36719043838020815,0.9930229171355566,0.02857142857142857
0.020108060952270797,0.02026515517846042,0.006593150125444891,0.0,0.8631237902886477,0.3750261189351833,0.9955648524485986,0.02857142857142857
0.02026515517846042,0.020423476703292146,0.0073516541221774895,0.0044444444444444444,0.8626399057477069,0.3780141251201471,0.9945983874597858,0.05714285714285714
0.020423476703292136,0.020583035115036608,0.0072349611996032435,0.0,0.872759404190861,0.38131555852731,0.9928375676856473,0.08571428571428572
0.020583035115036608,0.020743840076872837,0.008518583347919948,0.0,0.8754312883951865,0.3873751514898241,0.9921623661181206,0.04285714285714286
0.020743840076872837,0.02090590132747341,0.00793511873504872,0.0,0.8789797750287526,0.3930586317856994,0.9952206320416241,0.02857142857142857
0.0209059013274734,0.02106922868159429,0.0072933076608903665,0.0,0.8820303514825101,0.396318274896569,1.0,0.09999999999999999
0.02106922868159429,0.02123383203066925,0.008693622731781318,0.0,0.8851230048528711,0.4052405031551674,0.9940952960957462,0.05714285714285714
0.02123383203066924,0.021399721343408847,0.009685512573662408,0.0,0.8874582737243681,0.4076225500438798,0.9952735890273126,0.08571428571428572
0.021399721343408847,0.021566906666404234,0.009860551957523776,0.0,0.8993800667620411,0.4137866187471269,0.9972462367442045,0.05714285714285714
0.021566906666404224,0.02173539812473551,0.010035591341385144,0.0,0.9049833094897473,0.4074344937105604,0.997325672222737,0.05714285714285714
0.02173539812473551,0.021905205922585012,0.008868662115642686,0.0,0.9046677326152206,0.4236491286723223,0.9900705651834297,0.02857142857142857
0.021905205922585012,0.02207634034385521,0.010268977186533636,0.0,0.909604757496704,0.42527895022775714,0.999298319939629,0.05714285714285714
0.0220763403438552,0.022248811752791572,0.010385670109107882,0.0,0.9115052315632978,0.4347653474863137,0.9958031588841962,0.014285714285714285
0.022248811752791572,0.022422630594610263,0.009685512573662408,0.0044444444444444444,0.9156357822098797,0.4306072130051402,0.998729032343479,0.014285714285714285
0.022422630594610252,0.02259780739613065,0.01056070949296925,0.0,0.9299559594939549,0.4401562957081366,0.9960679438126382,0.07142857142857142
0.02259780739613065,0.022774352766412924,0.010502363031682128,0.0,0.9304468568543297,0.4477412344853525,0.9935127692531741,0.05714285714285714
0.022774352766412913,0.02295227739740052,0.01114417410584048,0.0,0.936330612359393,0.4517113126332066,0.996465121205301,0.05714285714285714
0.02295227739740052,0.023131592064567715,0.011610945796137464,0.0,0.9361062021375074,0.45522169752183544,0.9908649199687554,0.05714285714285714
0.023131592064567715,0.023312307627572155,0.010852441799404866,0.0,0.9401666245897501,0.46251410422499895,0.9941614923278567,0.05714285714285714
0.023312307627572144,0.023494435030912555,0.012077717486434447,0.0044444444444444444,0.9408608937137087,0.46165740315098835,0.9895277560801239,0.07142857142857142
0.023494435030912555,0.023677985304591566,0.013828111325048135,0.0044444444444444444,0.9483435720497069,0.4736303230389904,0.9867872320707505,0.04285714285714286
0.023677985304591552,0.02386296956478368,0.01295291440574129,0.0,0.956204942635137,0.47998244807555684,0.9905471780546251,0.05714285714285714
0.02386296956478368,0.024049399014508557,0.01353637901861252,0.0,0.9652304412465988,0.4832420911864265,0.9863370976923993,0.07142857142857142
0.024049399014508546,0.0242372849443094,0.013478032557325397,0.008888888888888889,0.9678742741731886,0.4881106607045844,0.9845365601789946,0.05714285714285714
0.0242372849443094,0.024426638732936823,0.013653071941186767,0.017777777777777778,0.9603214676428512,0.48468385640854195,0.9893424066302146,0.12857142857142856
0.024426638732936823,0.024617471848037895,0.015811891008810315,0.0044444444444444444,0.9711843249460013,0.4880688704082912,0.9822594097943945,0.09999999999999999
0.024617471848037885,0.024809795846850686,0.014411575937919365,0.0044444444444444444,0.9715489915565654,0.5023402565924192,0.9835038989580713,0.07142857142857142
0.024809795846850686,0.025003622376904212,0.015636851624948947,0.008888888888888889,0.9777623495750232,0.5086923816289858,0.9789760766817153,0.07142857142857142
0.0250036223769042,0.02519896317672377,0.016628741466830035,0.0,0.9796207467250133,0.5133102093693844,0.9772284961539989,0.08571428571428572
0.02519896317672377,0.025395830076541927,0.014936694089503471,0.0,0.9750483884540941,0.51051025951774,0.9833979849866945,0.07142857142857142
0.025395830076541916,0.025594234999014902,0.016453702082968667,0.008888888888888889,0.9725377990967489,0.5227548163316478,0.9754676763798604,0.02857142857142857
0.025594234999014902,0.025794189959944713,0.01610362331524593,0.0,0.9824889898734888,0.520080237368883,0.9713767492354335,0.07142857142857142
0.025794189959944713,0.025995707069006786,0.01692047377326565,0.0,0.9841089511627255,0.5300890133311046,0.9684376365297287,0.11428571428571428
0.025995707069006772,0.026198798530483396,0.01785401715385962,0.0,0.9852450279110214,0.5305069162940366,0.9670475156554089,0.09999999999999999
0.026198798530483396,0.0264034766440028,0.01791236361514674,0.008888888888888889,0.9867668097281831,0.5376948472564671,0.9636450293249308,0.09999999999999999
0.026403476644002787,0.026609753805284065,0.01872921407316646,0.008888888888888889,0.9910656680411793,0.5422290944042794,0.9596335376590365,0.11428571428571428
0.026609753805284065,0.026817642506887854,0.019604410992473304,0.017777777777777778,0.9949998597436114,0.5458648501817878,0.9541657288867117,0.07142857142857142
0.02681764250688784,0.027027155338972906,0.021238111908512748,0.0044444444444444444,0.9986395130298186,0.5492916544778302,0.9575020189850794,0.11428571428571428
0.027027155338972906,0.02723830499005864,0.019429371608611936,0.0044444444444444444,0.9973772055317119,0.5606168247732877,0.9494525571604464,0.08571428571428572
0.02723830499005864,0.027451104247793477,0.021938269443958224,0.013333333333333332,0.991563578220988,0.5635630406619583,0.9492804469569592,0.09999999999999999
0.027451104247793463,0.027665565999729358,0.019020946379602076,0.008888888888888889,0.999537153917361,0.5738225584019391,0.9530801106801001,0.08571428571428572
0.027665565999729358,0.02788170323410225,0.020129529144057412,0.008888888888888889,0.999537153917361,0.5754105896610807,0.9432698290813287,0.11428571428571428
0.027881703234102235,0.028099529040618663,0.02304685220841356,0.008888888888888889,0.9961780134085108,0.5820552467716996,0.9442627725629857,0.07142857142857142
0.028099529040618663,0.028319056611248502,0.020771340218215764,0.008888888888888889,0.9913391679991024,0.5834134314012287,0.9375107568877179,0.14285714285714285
0.028319056611248502,0.02854029924102389,0.02345527743742342,0.0044444444444444444,0.9986114617520828,0.5822850934013122,0.9381859584552447,0.19999999999999998
0.028540299241023873,0.02876327032884438,0.024738899585740125,0.008888888888888889,0.99044152711156,0.5961803669188015,0.9397349502866297,0.11428571428571428
0.02876327032884438,0.028987983378288482,0.025030631892175737,0.008888888888888889,0.9933798984543746,0.5969325922520791,0.9260323302397627,0.09999999999999999
0.02898798337828847,0.029214451998431354,0.028356380185541746,0.008888888888888889,1.0,0.6029294997701534,0.9299908649199687,0.12857142857142856
0.029214451998431354,0.029442689904669105,0.02526401773732423,0.013333333333333332,0.9997405256809447,0.6087592461030549,0.9254498033971906,0.07142857142857142
0.029442689904669105,0.029672710919549337,0.028181340801680378,0.0044444444444444444,0.9961920390473786,0.6149024196581554,0.9153482583771332,0.17142857142857143
0.029672710919549324,0.029904528973608308,0.027364490343660657,0.0044444444444444444,0.9956380263120985,0.6185799657319571,0.9207498709173474,0.24285714285714285
0.029904528973608308,0.03013815810621463,0.025789135888908337,0.0,0.999719487222643,0.6188516026578629,0.9115750731468365,0.09999999999999999
0.030138158106214615,0.03037361246641942,0.029173230643561466,0.008888888888888889,0.9948315520771971,0.6244515023611518,0.9112440919862841,0.14285714285714285
0.03037361246641942,0.03061090631381333,0.026781025730789425,0.008888888888888889,0.9892353221689248,0.6298424505829746,0.9036182860471582,0.2571428571428571
0.030610906313813316,0.030850054019389988,0.029698348795145574,0.0,0.9873769250189346,0.6364035271010071,0.9040287026862431,0.11428571428571428
0.030850054019389988,0.03109107006641648,0.028881498337125854,0.0,0.9967460517826587,0.6447824815077939,0.9008777620377848,0.19999999999999998
0.03109107006641648,0.03133396905131036,0.033724254623957055,0.008888888888888889,0.9834567589553704,0.6478958585816373,0.8943243350588485,0.21428571428571427
0.03133396905131035,0.03157876568452372,0.0323239395530661,0.013333333333333332,0.9904906168475974,0.651051025951774,0.8920736631670925,0.21428571428571427
0.03157876568452372,0.031825474791434064,0.032032207246630494,0.0044444444444444444,0.9809812336951949,0.6575912073216599,0.8892139859399203,0.12857142857142856
0.03182547479143405,0.032074111313242136,0.03413267985296692,0.008888888888888889,0.9800415158910488,0.6590329725437754,0.889611163332583,0.15714285714285714
0.032074111313242136,0.032324690307876845,0.03518291615613513,0.0044444444444444444,0.980967208056327,0.6684148940615989,0.8815087445222618,0.18571428571428572
0.03232469030787683,0.032577226950907125,0.03413267985296692,0.0,0.9778605290470981,0.6750804463203645,0.8773516211457244,0.2714285714285714
0.032577226950907125,0.03283173653646109,0.03734173522375868,0.0044444444444444444,0.9758478498695616,0.6750595511722178,0.8742668767293765,0.2571428571428571
0.03283173653646109,0.033088234478152206,0.03582472723029348,0.008888888888888889,0.9763317344105025,0.6868026244306072,0.8714866349807369,0.17142857142857143
0.033088234478152186,0.03334673631001276,0.03810023922049127,0.0044444444444444444,0.9716050941120368,0.6876175352083247,0.8682297803609018,0.2571428571428571
0.03334673631001276,0.03360725768743474,0.03985063305910496,0.017777777777777778,0.9698448764341216,0.6908562831710477,0.8655422133372168,0.22857142857142856
0.03360725768743472,0.033869814388117814,0.04078417643969893,0.013333333333333332,0.9588628012005947,0.6950562079485144,0.8632385844597725,0.19999999999999998
0.033869814388117814,0.03413442231302499,0.04311803489118385,0.017777777777777778,0.962207916070577,0.6961218605039909,0.8524353593793441,0.11428571428571428
0.03413442231302497,0.03440109748734549,0.04142598751385728,0.022222222222222223,0.9536101994445847,0.7043754440218981,0.8507804535765824,0.15714285714285714
